0.59,0.57,0.62,101.35,0.01,0,0.02,0.35,0.65,0.53,-1.77,-2.37,0,-14
0.59,0.55,0.62,102.74,0.02,3.45,0.02,0.49,0.51,0.97,-1.73,-2.13,0,-7
0.58,0.56,0.61,102.74,0.01,0,0.02,0.28,0.72,0.39,-1.82,-2.27,0,-9
0.58,0.57,0.6,102.39,0.01,0,0.01,0.24,0.76,0.32,-1.66,-2.67,0,-15
0.58,0.56,0.6,103.45,0.01,0,0.02,0.13,0.87,0.14,-1.78,-2.31,0,-12
0.59,0.57,0.61,102.04,0.01,0,0.01,0.32,0.68,0.48,-3.14,-4.48,0,-20
0.58,0.56,0.6,103.45,0.01,0,0.02,0.41,0.59,0.68,-1.61,-2.77,0,-14
0.59,0.56,0.62,102.74,0.01,0,0.02,0.16,0.84,0.19,-1.74,-2.5,0,-16
0.59,0.56,0.61,101.35,0.01,0,0.02,0.25,0.75,0.34,-1.82,-2.42,0,-11
0.59,0.57,0.61,102.04,0.01,0,0.02,0.35,0.65,0.53,-3.11,-4.53,0,-8
0.56,0.4,0.9,118.11,0.14,65.52,0.19,0.39,0.61,0.63,-1.38,-0.47,0,25
0.51,0.41,0.77,116.28,0.07,41.38,0.11,0.31,0.69,0.45,-0.29,0.79,0,17
0.54,0.4,0.83,122.45,0.12,68.97,0.18,0.37,0.63,0.59,-1.26,-0.09,0,18
0.54,0.41,0.97,116.73,0.12,48.28,0.19,0.4,0.6,0.66,-0.96,0.41,0,15
0.53,0.39,0.75,116.73,0.08,65.52,0.12,0.39,0.61,0.63,-0.57,1.2,0,26
0.53,0.37,0.8,120,0.11,65.52,0.14,0.38,0.62,0.62,-0.46,0.98,0,25
0.64,0.58,0.66,94.34,0.02,6.9,0.02,0.43,0.57,0.74,-1.85,-2.95,0,-20
0.61,0.6,0.64,98.36,0.01,0,0.01,0.5,0.5,1.01,-1.8,-3.07,0,-20
0.61,0.58,0.65,97.4,0.02,3.45,0.02,0.41,0.59,0.7,-1.87,-2.61,0,-14
0.59,0.57,0.62,101.01,0.01,0,0.02,0.42,0.58,0.74,-1.81,-2.44,0,-12
0.59,0.58,0.61,101.01,0.01,0,0.01,0.13,0.87,0.15,-3.78,-6.01,0,-20
0.59,0.57,0.64,101.7,0.02,0,0.02,0.33,0.67,0.48,-1.8,-2.52,0,-12
0.59,0.58,0.61,102.04,0.01,0,0.01,0.24,0.76,0.31,-3.09,-4.77,0,-22
0.59,0.57,0.61,102.39,0.01,0,0.02,0.38,0.62,0.61,-3.11,-4.54,0,-7
0.6,0.57,0.68,100,0.02,3.45,0.03,0.25,0.75,0.33,-1.69,-2.27,0,-7
0.61,0.59,0.64,98.68,0.01,0,0.02,0.32,0.68,0.47,-1.79,-2.41,0,-11
0.59,0.41,0.68,98.68,0.06,13.79,0.07,0.87,0.13,6.6,-0.3,0.18,0,-2
0.5,0.48,0.52,120,0.01,0,0.01,0.61,0.39,1.56,-3.64,-5.75,0,-22
0.53,0.47,0.94,120.97,0.1,13.79,0.11,0.73,0.27,2.7,0.5,0.76,0,-9
0.63,0.6,0.67,94.34,0.02,0,0.01,0.42,0.58,0.72,-1.71,-2.83,0,-19
0.6,0.58,0.62,99.67,0.01,0,0.02,0.05,0.95,0.05,-1.81,-2.49,0,-12
0.6,0.57,0.62,100.67,0.01,0,0.01,0.12,0.88,0.13,-1.88,-2.64,0,-15
0.59,0.58,0.61,101.35,0.01,0,0.01,0.24,0.76,0.32,-1.79,-2.71,0,-18
0.59,0.58,0.61,101.35,0.01,0,0.01,0.13,0.87,0.15,-3.11,-5.03,0,-20
0.61,0.59,0.64,97.72,0.01,0,0.02,0.29,0.71,0.4,-1.84,-2.43,0,-11
0.6,0.58,0.64,100,0.02,0,0.01,0.57,0.43,1.31,-1.67,-2.59,0,-13
0.6,0.58,0.61,100.67,0.01,0,0.01,0.18,0.82,0.22,-3.84,-5.8,0,-20
0.6,0.58,0.62,99.34,0.01,0,0.02,0.23,0.77,0.29,-1.81,-2.55,0,-12
0.5,0.35,0.82,121.46,0.08,62.07,0.12,0.58,0.42,1.38,-1.13,-0.21,0,23
0.54,0.36,0.87,118.58,0.12,68.97,0.18,0.43,0.57,0.75,-1.64,-1.2,0,23
0.53,0.38,0.82,115.38,0.08,31.03,0.11,0.56,0.44,1.26,-1.64,-1.45,0,14
0.64,0.6,0.78,94.34,0.03,3.45,0.02,0.85,0.15,5.78,-1.69,-2.87,0,-20
0.61,0.59,0.64,97.72,0.01,0,0.02,0.17,0.83,0.21,-1.81,-2.6,0,-13
0.61,0.59,0.63,98.68,0.01,0,0.01,0.36,0.64,0.56,-1.78,-2.67,0,-14
0.61,0.58,0.64,98.36,0.01,3.45,0.02,0.21,0.79,0.27,-1.81,-2.69,0,-20
0.54,0.42,0.85,118.58,0.12,48.28,0.19,0.58,0.42,1.39,-1.61,-1.29,0,17
0.62,0.58,0.76,96.77,0.04,3.45,0.02,0.74,0.26,2.78,-1.66,-2.46,0,-6
0.6,0.58,0.63,100.67,0.01,0,0.01,0.43,0.57,0.75,-1.8,-2.95,0,-22
0.6,0.57,0.65,100.67,0.01,3.45,0.02,0.2,0.8,0.25,-1.82,-2.35,0,-14
0.59,0.57,0.61,101.35,0.01,0,0.01,0.57,0.43,1.3,-1.73,-2.84,0,-20
0.6,0.58,0.66,99.67,0.02,6.9,0.02,0.3,0.7,0.43,-1.72,-2.69,0,-14
0.6,0.58,0.61,100.34,0.01,0,0.01,0.15,0.85,0.17,-3.14,-4.92,0,-19
0.6,0.58,0.62,100,0.01,0,0.01,0.12,0.88,0.13,-2.05,-3.18,0,-24
0.63,0.59,0.7,95.24,0.03,0,0.02,0.66,0.34,1.96,-1.7,-2.83,0,-16
0.61,0.59,0.62,99.34,0.01,0,0.01,0.07,0.93,0.07,-3.11,-4.92,0,-16
0.61,0.59,0.64,98.68,0.01,0,0.02,0.12,0.88,0.14,-1.84,-2.33,0,-6
0.62,0.6,0.65,96.15,0.01,0,0.02,0.22,0.78,0.28,-1.84,-2.35,0,-11
0.62,0.6,0.65,96.77,0.01,0,0.02,0.08,0.92,0.09,-1.7,-2.62,0,-19
0.57,0.4,0.83,110.7,0.1,62.07,0.15,0.6,0.4,1.52,-1.27,-0.42,0,24
0.54,0.4,0.85,116.73,0.1,58.62,0.15,0.34,0.66,0.52,-0.89,0.27,0,22
0.56,0.42,1.04,114.5,0.13,72.41,0.19,0.44,0.56,0.8,-1.28,-0.61,0,23
0.54,0.39,0.8,117.65,0.11,62.07,0.18,0.25,0.75,0.33,-1.07,0.04,0,25
0.65,0.6,0.78,93.75,0.04,6.9,0.03,0.41,0.59,0.71,-1.67,-2.81,0,-18
0.61,0.59,0.62,98.68,0.01,0,0.01,0.14,0.86,0.17,-1.86,-2.88,0,-22
0.6,0.59,0.63,99.34,0.01,0,0.01,0.55,0.45,1.2,-1.82,-2.53,0,-13
0.6,0.59,0.62,100,0.01,0,0.01,0.31,0.69,0.44,-3.77,-6.04,0,-23
0.61,0.6,0.64,98.68,0.01,0,0.01,0.27,0.73,0.37,-1.81,-2.57,0,-19
0.6,0.58,0.63,99.34,0.01,0,0.02,0.3,0.7,0.44,-1.78,-2.65,0,-12
0.6,0.58,0.64,99.34,0.01,0,0.02,0.26,0.74,0.36,-1.76,-2.5,0,-16
0.61,0.59,0.63,98.04,0.01,0,0.02,0.3,0.7,0.43,-1.88,-2.51,0,-12
0.59,0.58,0.61,101.35,0.01,0,0.01,0.23,0.77,0.3,-3.83,-5.64,0,-18
0.61,0.58,0.65,99.34,0.02,3.45,0.02,0.31,0.69,0.45,-1.7,-2.63,0,-17
0.54,0.4,0.85,112.37,0.1,72.41,0.14,0.42,0.58,0.72,-1.66,-1.34,0,26
0.54,0.42,0.87,118.11,0.1,55.17,0.13,0.23,0.77,0.29,-1.24,-0.37,0,17
0.53,0.4,0.89,123.97,0.12,37.93,0.15,0.77,0.23,3.26,0.52,2.04,0,14
0.52,0.42,0.73,117.65,0.07,34.48,0.08,0.58,0.42,1.39,-0.13,1.52,0,16
0.65,0.62,0.8,93.46,0.03,3.45,0.03,0.84,0.16,5.13,-1.66,-3.12,0,-24
0.64,0.6,0.66,93.17,0.02,0,0.02,0.17,0.83,0.21,-1.86,-2.86,0,-19
0.62,0.59,0.65,97.4,0.01,0,0.02,0.2,0.8,0.25,-1.83,-2.31,0,-10
0.62,0.6,0.65,96.46,0.01,0,0.02,0.24,0.76,0.32,-1.85,-2.45,0,-8
0.61,0.59,0.64,97.72,0.02,0,0.02,0.26,0.74,0.36,-1.84,-2.1,0,-5
0.6,0.58,0.62,100.67,0.01,0,0.02,0.46,0.54,0.85,-1.81,-2.49,0,-7
0.6,0.58,0.62,99.34,0.01,0,0.01,0.23,0.77,0.3,-1.82,-2.69,0,-20
0.61,0.59,0.65,97.4,0.02,0,0.02,0.08,0.92,0.08,-1.85,-2.39,0,-11
0.52,0.42,0.74,118.11,0.06,24.14,0.09,0.51,0.49,1.06,-1.55,-1.71,0,3
0.52,0.37,0.69,119.05,0.08,68.97,0.1,0.69,0.31,2.19,-1.32,-0.73,0,25
0.66,0.64,0.74,91.46,0.02,0,0.01,0.86,0.14,6.37,-1.41,-3.14,0,-22
0.64,0.58,0.67,93.17,0.02,0,0.01,0.56,0.44,1.28,-1.73,-2.87,0,-16
0.62,0.6,0.64,98.04,0.01,0,0.02,0.24,0.76,0.32,-1.83,-2.4,0,-9
0.62,0.6,0.63,97.4,0.01,0,0.01,0.11,0.89,0.13,-1.83,-2.6,0,-13
0.62,0.59,0.68,97.4,0.02,3.45,0.02,0.28,0.72,0.39,-1.82,-2.13,0,-9
0.61,0.58,0.64,98.68,0.01,3.45,0.02,0.32,0.68,0.47,-1.79,-2.26,0,-11
0.61,0.59,0.62,99.34,0.01,0,0.01,0.24,0.76,0.32,-1.78,-2.81,0,-15
0.62,0.59,0.68,98.04,0.02,3.45,0.02,0.29,0.71,0.41,-1.77,-2.28,0,-7
0.6,0.59,0.63,100,0.01,0,0.02,0.42,0.58,0.73,-1.82,-2.56,0,-16
0.61,0.6,0.63,98.36,0.01,0,0.01,0.23,0.77,0.29,-3.17,-4.64,0,-25
0.62,0.6,0.64,97.09,0.01,0,0.02,0.48,0.52,0.92,-1.87,-2.24,0,-10
0.6,0.58,0.62,99.34,0.01,0,0.02,0.13,0.87,0.15,-3.14,-4.42,0,-11
0.61,0.57,0.63,98.68,0.01,3.45,0.02,0.16,0.84,0.2,-1.78,-2.55,0,-11
0.55,0.42,0.8,115.83,0.08,41.38,0.11,0.36,0.64,0.57,-0.76,0.12,0,13
0.53,0.39,0.81,117.19,0.09,62.07,0.15,0.49,0.51,0.96,-1.25,-0.34,0,21
0.53,0.39,0.74,120.01,0.09,55.17,0.13,0.38,0.62,0.63,-0.55,0.73,0,16
0.51,0.4,0.73,118.12,0.06,55.17,0.09,0.59,0.41,1.43,-1.63,-1.18,0,15
0.51,0.46,0.71,119.52,0.05,13.79,0.07,0.29,0.71,0.41,-1.52,-1.67,0,4
0.5,0.44,0.57,120.48,0.02,10.34,0.03,0.51,0.49,1.06,-1.55,-2.09,0,-4
0.5,0.48,0.51,120.97,0.01,0,0.01,0.19,0.81,0.23,-3.64,-5.7,0,-16
0.52,0.47,0.99,120,0.09,10.34,0.12,0.44,0.56,0.78,-1.59,-2.23,0,2
0.66,0.62,0.7,91.46,0.01,0,0.01,0.32,0.68,0.46,-1.73,-3.08,0,-21
0.64,0.62,0.66,93.17,0.01,0,0.01,0.13,0.87,0.15,-3.18,-5.09,0,-19
0.63,0.6,0.68,95.85,0.02,0,0.02,0.35,0.65,0.54,-1.76,-2.41,0,-10
0.61,0.6,0.64,98.04,0.01,0,0.01,0.29,0.71,0.41,-3.15,-4.63,0,-16
0.62,0.6,0.65,97.09,0.01,0,0.02,0.19,0.81,0.23,-1.84,-2.57,0,-15
0.62,0.59,0.65,96.15,0.02,3.45,0.02,0.18,0.82,0.22,-1.86,-2.3,0,-3
0.61,0.59,0.65,98.04,0.02,3.45,0.02,0.43,0.57,0.75,-1.81,-2.25,0,-1
0.61,0.59,0.62,98.68,0.01,0,0.02,0.3,0.7,0.44,-1.71,-2.64,0,-15
0.61,0.6,0.63,98.04,0.01,0,0.02,0.06,0.94,0.06,-1.77,-2.57,0,-11
0.62,0.59,0.68,97.09,0.02,3.45,0.02,0.48,0.52,0.94,-1.78,-2.14,0,-8
0.61,0.58,0.62,98.68,0.01,0,0.02,0.06,0.94,0.06,-3.13,-4.43,0,-11
0.61,0.59,0.63,98.04,0.01,0,0.02,0.16,0.84,0.19,-1.9,-2.89,0,-16
0.53,0.4,0.84,118.11,0.11,55.17,0.13,0.36,0.64,0.56,-0.55,0.99,0,18
0.54,0.39,0.79,109.89,0.09,51.72,0.11,0.55,0.45,1.24,-0.31,0.7,0,15
0.55,0.4,0.83,113.64,0.1,48.28,0.14,0.39,0.61,0.65,0.45,2.55,0,19
0.66,0.61,0.79,92.02,0.04,6.9,0.02,0.63,0.37,1.68,-1.67,-2.6,0,-10
0.61,0.6,0.63,98.36,0.01,0,0.01,0.59,0.41,1.45,-3.8,-5.92,0,-20
0.62,0.6,0.64,97.4,0.01,0,0.01,0.18,0.82,0.23,-1.9,-3.1,0,-24
0.62,0.6,0.68,96.77,0.02,3.45,0.02,0.26,0.74,0.35,-1.8,-2.54,0,-6
0.61,0.51,0.69,99.34,0.03,10.34,0.04,0.24,0.76,0.32,-1.68,-2.44,0,-7
0.61,0.59,0.63,99.34,0.01,0,0.01,0.26,0.74,0.35,-1.8,-2.85,0,-24
0.62,0.59,0.66,97.09,0.01,0,0.02,0.28,0.72,0.39,-1.89,-2.68,0,-15
0.61,0.58,0.67,98.04,0.02,0,0.02,0.48,0.52,0.93,-1.74,-2.49,0,-5
0.6,0.59,0.62,100,0.01,0,0.01,0.22,0.78,0.28,-3.15,-4.54,0,-16
0.61,0.59,0.63,98.04,0.01,0,0.01,0.4,0.6,0.66,-3.91,-5.64,0,-18
0.62,0.56,0.65,96.15,0.02,0,0.02,0.32,0.68,0.47,-1.68,-1.48,0,-2
0.61,0.58,0.66,98.68,0.02,0,0.02,0.74,0.26,2.91,-1.55,-2.45,0,-13
0.6,0.59,0.63,99.34,0.01,0,0.01,0.19,0.81,0.24,-3.14,-4.83,0,-21
0.62,0.6,0.64,97.4,0.01,0,0.02,0.51,0.49,1.03,-1.83,-2.61,0,-15
0.62,0.58,0.66,97.09,0.02,3.45,0.02,0.34,0.66,0.52,-1.91,-2.37,0,0
0.6,0.58,0.62,99.34,0.01,0,0.02,0.24,0.76,0.32,-3.16,-4.35,0,-14
0.61,0.6,0.63,98.68,0.01,0,0.01,0.19,0.81,0.23,-3.19,-4.65,0,-15
0.62,0.59,0.66,97.4,0.02,0,0.02,0.43,0.57,0.75,-1.82,-2.29,0,-7
0.61,0.59,0.64,97.72,0.01,0,0.02,0.12,0.88,0.14,-1.83,-2.7,0,-15
0.62,0.59,0.65,96.77,0.01,0,0.02,0.18,0.82,0.22,-1.92,-2.57,0,-16
0.61,0.4,1,97.4,0.16,58.62,0.25,0.52,0.48,1.08,-0.55,0.94,0,16
0.54,0.4,0.99,116.73,0.12,58.62,0.19,0.44,0.56,0.79,-0.54,0.78,0,13
0.6,0.43,0.87,94.94,0.1,34.48,0.09,0.73,0.27,2.64,-1.57,-2.27,0,4
0.63,0.6,0.66,94.64,0.02,0,0.01,0.62,0.38,1.61,-1.79,-3.02,0,-18
0.61,0.59,0.63,99.01,0.01,0,0.02,0.07,0.93,0.08,-1.79,-2.58,0,-8
0.61,0.59,0.63,97.72,0.01,0,0.01,0.34,0.66,0.52,-3.91,-5.56,0,-14
0.62,0.42,0.7,95.55,0.06,20.69,0.08,0.48,0.52,0.94,-1.75,-2.01,0,-1
0.61,0.59,0.63,98.36,0.01,0,0.02,0.28,0.72,0.4,-3.13,-4.65,0,-8
0.61,0.58,0.62,99.34,0.01,0,0.01,0.23,0.77,0.3,-1.8,-2.91,0,-18
0.62,0.59,0.67,96.77,0.02,3.45,0.02,0.27,0.73,0.38,-1.79,-2.32,0,-8
0.62,0.59,0.65,98.04,0.02,0,0.02,0.24,0.76,0.32,-1.82,-2.66,0,-15
0.6,0.58,0.62,99.01,0.01,0,0.02,0.28,0.72,0.39,-1.82,-2.69,0,-7
0.61,0.59,0.63,98.68,0.01,0,0.02,0.4,0.6,0.66,-3.73,-6.1,0,-12
0.62,0.58,0.64,97.09,0.01,3.45,0.02,0.29,0.71,0.42,-1.82,-2.35,0,-8
0.62,0,1.57,97.4,0.21,13.79,0.39,0.21,0.79,0.27,-1.7,-1.98,0,-7
0.61,0.58,0.67,99.34,0.02,3.45,0.02,0.26,0.74,0.35,-1.7,-2.45,0,-14
0.61,0.59,0.63,98.68,0.01,0,0.02,0.42,0.58,0.72,-1.81,-2.64,0,-13
0.56,0.43,0.84,115.83,0.11,44.83,0.15,0.4,0.6,0.68,-1.65,-1.53,0,19
0.57,0.46,0.98,116.29,0.13,58.62,0.18,0.42,0.58,0.73,0.15,2.28,0,22
0.52,0.44,0.81,118.58,0.08,27.59,0.11,0.37,0.63,0.58,-1.21,-0.65,0,17
0.66,0.59,0.68,90.91,0.02,6.9,0.02,0.54,0.46,1.19,-1.84,-2.82,0,-19
0.64,0.61,0.67,93.75,0.02,0,0.02,0.47,0.53,0.89,-1.86,-2.61,0,-14
0.62,0.6,0.64,96.46,0.01,0,0.02,0.31,0.69,0.46,-1.85,-2.46,0,-10
0.63,0.61,0.66,96.15,0.01,0,0.02,0.23,0.77,0.3,-1.86,-2.41,0,-13
0.63,0.59,0.7,96.15,0.02,0,0.01,0.83,0.17,5.06,-1.59,-2.82,0,-19
0.6,0.59,0.62,99.34,0.01,0,0.01,0.33,0.67,0.5,-3.82,-5.8,0,-20
0.61,0.6,0.63,98.68,0.01,0,0.01,0.17,0.83,0.2,-3.83,-6.02,0,-24
0.62,0.59,0.64,97.4,0.01,0,0.01,0.22,0.78,0.28,-1.79,-2.45,0,-12
0.54,0.4,0.76,117.19,0.09,44.83,0.11,0.46,0.54,0.84,-1.57,-1.6,0,17
0.52,0.4,0.84,121.96,0.1,58.62,0.16,0.65,0.35,1.88,-1.43,-0.85,0,21
0.58,0.41,0.84,111.94,0.12,68.97,0.17,0.24,0.76,0.32,-0.52,1.1,0,24
0.56,0.39,0.89,112.78,0.12,58.62,0.18,0.41,0.59,0.71,-0.29,1.46,0,22
0.49,0.42,0.64,122.45,0.04,13.79,0.04,0.53,0.47,1.14,-1.44,-1.84,0,0
0.66,0.64,0.73,91.46,0.02,0,0.01,0.72,0.28,2.51,-1.57,-3.05,0,-16
0.63,0.6,0.66,96.15,0.02,3.45,0.02,0.33,0.67,0.48,-1.75,-2.53,0,-11
0.61,0.6,0.65,98.04,0.01,0,0.02,0.22,0.78,0.28,-1.83,-2.39,0,-17
0.61,0.59,0.64,98.04,0.01,0,0.02,0.18,0.82,0.22,-1.8,-2.6,0,-9
0.61,0.58,0.67,98.04,0.02,0,0.02,0.2,0.8,0.25,-1.75,-2.48,0,-10
0.61,0.59,0.63,98.68,0.01,0,0.01,0.24,0.76,0.31,-1.82,-2.68,0,-16
0.62,0.59,0.68,98.04,0.02,3.45,0.02,0.34,0.66,0.51,-1.74,-2.6,0,-18
0.6,0.58,0.61,100.67,0.01,0,0.01,0.39,0.61,0.65,-2.3,-2.89,0,-23
0.59,0.58,0.6,101.35,0.01,0,0.01,0.34,0.66,0.52,-3.83,-5.83,0,-24
0.6,0.58,0.63,100.67,0.01,0,0.02,0.18,0.82,0.22,-1.83,-2.44,0,-13
0.59,0.57,0.61,101.35,0.01,0,0.01,0.34,0.66,0.51,-3.16,-4.59,0,-19
0.6,0.58,0.61,100.67,0.01,0,0.01,0.39,0.61,0.65,-3.77,-5.94,0,-19
0.6,0.58,0.61,100.34,0.01,0,0.01,0.22,0.78,0.27,-3.12,-4.84,0,-14
0.6,0.58,0.63,99.34,0.01,0,0.02,0.34,0.66,0.52,-3.12,-5,0,-16
0.6,0.58,0.62,100,0.01,0,0.02,0.38,0.62,0.61,-1.93,-2.49,0,-11
0.59,0.58,0.62,101.01,0.01,0,0.01,0.47,0.53,0.88,-3.87,-5.76,0,-18
0.59,0.57,0.62,101.35,0.01,0,0.01,0.13,0.87,0.15,-1.87,-2.97,0,-17
0.6,0.58,0.62,101.01,0.01,0,0.02,0.13,0.87,0.15,-1.82,-2.46,0,-11
0.6,0.58,0.64,101.01,0.01,0,0.02,0.39,0.61,0.65,-1.67,-2.65,0,-18
0.59,0.57,0.61,101.35,0.01,0,0.01,0.38,0.62,0.61,-3.16,-4.72,0,-17
0.6,0.58,0.61,100.67,0.01,0,0.01,0.32,0.68,0.47,-3.9,-5.53,0,-15
0.6,0.58,0.62,100.67,0.01,0,0.01,0.21,0.79,0.26,-3.13,-4.79,0,-22
0.59,0.58,0.61,101.35,0.01,0,0.01,0.35,0.65,0.53,-3.11,-4.93,0,-19
0.53,0.38,0.84,123.97,0.13,51.72,0.21,0.54,0.46,1.16,-0.34,1.11,0,12
0.54,0.39,0.82,117.65,0.11,79.31,0.16,0.42,0.58,0.72,-0.85,0.5,0,19
0.52,0.39,0.77,115.83,0.09,51.72,0.12,0.43,0.57,0.75,0.22,2.21,0,21
0.51,0.41,0.8,122.95,0.08,37.93,0.12,0.34,0.66,0.51,-1.66,-1.05,0,22
0.53,0.41,0.83,117.19,0.07,17.24,0.1,0.84,0.16,5.4,-1.38,-1.93,0,-5
0.65,0.62,0.69,92.31,0.01,0,0.01,0.6,0.4,1.51,-1.63,-2.99,0,-20
0.64,0.61,0.67,94.34,0.02,0,0.02,0.53,0.47,1.13,-1.83,-2.91,0,-15
0.61,0.59,0.64,98.04,0.01,0,0.01,0.37,0.63,0.59,-1.8,-2.67,0,-11
0.6,0.58,0.62,99.67,0.01,0,0.02,0.27,0.73,0.37,-3.82,-5.87,0,-17
0.6,0.58,0.62,100.67,0.01,0,0.02,0.41,0.59,0.7,-3.81,-5.67,0,-16
0.6,0.58,0.62,99.34,0.01,0,0.02,0.51,0.49,1.03,-2.74,-4.05,0,-14
0.6,0.58,0.64,99.34,0.01,0,0.02,0.28,0.72,0.39,-1.82,-2.26,0,-9
0.61,0.58,0.63,98.68,0.01,0,0.02,0.27,0.73,0.37,-1.86,-2.4,0,-9
0.5,0.39,1.01,120,0.11,34.48,0.14,0.48,0.52,0.92,-0.66,0.31,0,14
0.64,0.6,0.76,93.75,0.03,3.45,0.03,0.77,0.23,3.35,-1.76,-2.55,0,-11
0.61,0.59,0.65,98.68,0.01,0,0.02,0.29,0.71,0.42,-1.81,-2.54,0,-10
0.62,0.59,0.66,98.04,0.02,6.9,0.02,0.32,0.68,0.46,-1.82,-2.2,0,-6
0.61,0.59,0.64,97.72,0.01,0,0.02,0.23,0.77,0.29,-1.85,-2.64,0,-16
0.61,0.6,0.63,98.04,0.01,0,0.01,0.18,0.82,0.22,-1.83,-2.74,0,-15
0.61,0.6,0.63,98.04,0.01,0,0.02,0.2,0.8,0.25,-1.84,-2.82,0,-17
0.61,0.59,0.66,98.04,0.02,0,0.02,0.14,0.86,0.16,-1.83,-2.31,0,-10
0.61,0.59,0.63,98.68,0.01,0,0.01,0.13,0.87,0.15,-3.12,-4.79,0,-18
0.61,0.59,0.62,99.34,0.01,0,0.01,0.5,0.5,1.01,-1.82,-2.72,0,-15
0.6,0.58,0.63,99.34,0.01,0,0.02,0.23,0.77,0.29,-1.75,-2.66,0,-11
0.6,0.59,0.62,99.34,0.01,0,0.01,0.46,0.54,0.84,-3.13,-4.8,0,-16
0.61,0.39,0.82,98.04,0.08,13.79,0.08,0.26,0.74,0.34,-0.75,-1.28,0,-5
0.61,0.59,0.66,98.68,0.01,0,0.02,0.51,0.49,1.03,-1.51,-2.54,0,-13
0.62,0.6,0.67,96.46,0.02,0,0.02,0.25,0.75,0.33,-1.87,-2.1,0,-6
0.6,0.58,0.65,100.67,0.02,0,0.01,0.65,0.35,1.82,-1.48,-2.7,0,-14
0.59,0.58,0.61,101.35,0.01,0,0.01,0.38,0.62,0.62,-2.29,-2.74,0,-18
0.6,0.58,0.61,100.67,0.01,0,0.01,0.31,0.69,0.44,-3.11,-4.67,0,-19
0.6,0.59,0.62,100,0.01,0,0.01,0.41,0.59,0.69,-2.75,-4.3,0,-24
0.61,0.58,0.66,99.34,0.02,3.45,0.02,0.26,0.74,0.35,-1.77,-2.29,0,-8
0.61,0.59,0.66,98.68,0.02,0,0.02,0.43,0.57,0.75,-1.78,-2.59,0,-9
0.5,0.37,1.04,125.53,0.13,72.41,0.18,0.3,0.7,0.43,-0.77,0.69,0,24
0.64,0.61,0.69,94.04,0.02,0,0.02,0.84,0.16,5.4,-1.61,-2.63,0,-15
0.61,0.6,0.63,98.04,0.01,0,0.01,0.18,0.82,0.22,-3.17,-4.52,0,-15
0.62,0.59,0.65,97.4,0.01,0,0.02,0.66,0.34,1.97,-1.76,-2.5,0,-10
0.61,0.59,0.64,99.01,0.01,0,0.02,0.15,0.85,0.18,-1.83,-2.37,0,-9
0.51,0.38,0.73,117.65,0.06,10.34,0.09,0.4,0.6,0.66,-1.25,-2.44,0,-12
0.54,0.4,0.94,117.19,0.11,17.24,0.13,0.59,0.41,1.43,0.19,0.51,0,-7
0.66,0.63,0.7,90.36,0.02,0,0.02,0.58,0.42,1.41,-1.92,-2.63,0,-11
0.62,0.6,0.65,95.85,0.02,0,0.02,0.35,0.65,0.55,-1.86,-2.16,0,-3
0.62,0.59,0.65,97.09,0.02,0,0.02,0.24,0.76,0.31,-1.85,-2.22,0,-5
0.62,0.59,0.64,97.4,0.02,0,0.02,0.14,0.86,0.17,-1.85,-2.33,0,-5
0.52,0.4,1,121.98,0.12,62.07,0.18,0.6,0.4,1.49,-1.65,-0.99,0,21
0.54,0.43,0.73,115.83,0.08,48.28,0.08,0.65,0.35,1.88,0.16,1.72,0,18
0.51,0.4,0.85,126.05,0.09,51.72,0.13,0.55,0.45,1.22,-1.66,-0.91,0,20
0.5,0.42,0.82,122.47,0.08,41.38,0.11,0.52,0.48,1.06,-0.21,1.21,0,22
0.53,0.38,0.93,120,0.12,62.07,0.16,0.29,0.71,0.4,-0.58,1.05,0,19
0.51,0.36,0.72,122.45,0.09,62.07,0.14,0.35,0.65,0.54,-1.61,-1.11,0,25
0.52,0.41,0.76,116.28,0.07,44.83,0.09,0.64,0.36,1.81,-1.65,-1.4,0,16
0.56,0.42,0.86,115.85,0.12,62.07,0.16,0.44,0.56,0.79,0,1.97,0,20
0.5,0.37,0.99,122.45,0.11,55.17,0.17,0.38,0.62,0.61,-1.62,-1.16,0,21
0.54,0.39,0.85,115.83,0.12,62.07,0.17,0.41,0.59,0.69,-0.65,0.98,0,24
0.52,0.4,0.79,123.97,0.11,58.62,0.17,0.38,0.62,0.62,-1.61,-1.05,0,25
0.52,0.39,0.76,116.73,0.08,62.07,0.12,0.59,0.41,1.45,-1.62,-1.2,0,18
0.51,0.39,0.77,124.48,0.09,62.07,0.13,0.34,0.66,0.51,-1.16,-0,0,24
0.54,0.4,0.8,115.83,0.1,44.83,0.14,0.48,0.52,0.91,-1.63,-1.37,0,17
0.51,0.4,0.57,115.83,0.03,13.79,0.03,0.5,0.5,0.99,-1.58,-1.91,0,-6
0.65,0.61,0.76,92.59,0.03,10.34,0.03,0.22,0.78,0.29,-1.61,-2.66,0,-10
0.63,0.61,0.65,95.54,0.01,0,0.01,0.25,0.75,0.33,-1.86,-2.71,0,-16
0.62,0.6,0.64,96.46,0.01,0,0.01,0.25,0.75,0.34,-1.84,-2.74,0,-13
0.62,0.58,0.66,96.77,0.02,3.45,0.02,0.38,0.62,0.62,-1.84,-2.23,0,-5
